tissue,assay,full_model,contrast,contrast_short,contrast_type,contrast_category,randomGroupCode,Timepoint,feature_id,logFC,CI.L_calculated,CI.R_calculated,degrees_of_freedom,logLik,t,AveExpr,z.std,p_value,adj_p_value,entrez_gene,gene_symbol,ensembl_gene,uniprot,refmet_name,refmet_id,kegg_id,custom_annotation,relationship_to_gene,flanking_sequence
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_10_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_10_min + group_timepointADUControl.pre_exercise,Endur.post_10_min - Control.post_10_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_10_min,OID21276,0.306739866306066,-0.23561569735501,0.849095429967141,159.523321918888,-199.821579064646,1.11695396976597,1.11956377065637,1.11304207722951,0.265690358506782,0.776260216576367,3569.0,IL6,ENSG00000136244,P05231,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_10_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_10_min + group_timepointADUControl.pre_exercise,Endur.post_10_min - Control.post_10_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_10_min,OID20101,0.32227350072999,-0.267446122551981,0.911993124011961,159.919935280084,-214.046655276383,1.07931348841905,1.25300852006986,1.07565028626859,0.282083688757282,0.786744953895692,3569.0,IL6,ENSG00000136244,P05231,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_10_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_10_min + group_timepointADUControl.pre_exercise,Endur.post_10_min - Control.post_10_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_10_min,OID20563,0.289940198421018,-0.359549023512271,0.939429420354308,161.19683892271,-228.076556182767,0.881621856726804,1.39510537074489,0.879179437431765,0.379303991708285,0.818760812452684,3569.0,IL6,ENSG00000136244,P05231,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_10_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_10_min + group_timepointADUControl.pre_exercise,Endur.post_10_min - Control.post_10_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_10_min,OID20251,0.114607238084396,-0.220120256460088,0.449334732628881,159.216223216616,-106.654658391585,0.67615428813694,0.0822438201154319,0.674626782704687,0.499912912583088,0.866788262939294,9518.0,GDF15,ENSG00000130513,Q99988,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_10_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_10_min + group_timepointADUControl.pre_exercise,Endur.post_10_min - Control.post_10_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_10_min,OID20106,0.0437501038614231,-0.198732769868754,0.286232977591601,164.725960486894,-25.7129155306352,0.356288923505133,-0.216419595630721,0.355669955153614,0.72208774792583,0.942939154549897,1634.0,DCN,ENSG00000011465,P07585,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_10_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_10_min + group_timepointADUControl.pre_exercise,Endur.post_10_min - Control.post_10_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_10_min,OID20770,-0.047031724175349,-0.312764388168949,0.218700939818251,158.103452516588,-84.3619319595185,-0.349528211220582,0.0120515524807941,-0.348917644463703,0.727151138300474,0.942939154549897,10468.0,FST,ENSG00000134363,P19883,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_10_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_10_min + group_timepointADUControl.pre_exercise,Endur.post_10_min - Control.post_10_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_10_min,OID20276,0.0545623978424048,-0.421657734002742,0.530782529687552,159.054824911626,-177.766033828465,0.226262331490299,0.0238781768068291,0.22589313458134,0.82128453763889,0.975513615459351,1508.0,CTSB,ENSG00000164733,P07858,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_15_30_45_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_15_30_45_min + group_timepointADUControl.pre_exercise,Endur.post_15_30_45_min - Control.post_15_30_45_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_15_30_45_min,OID20861,0.504051361187501,0.0980772028723803,0.910025519502622,158.270132060205,-155.54364403536,2.45192547294467,0.280885067538706,2.42568301372429,0.0152796095669379,0.399898629477949,2668.0,GDNF,ENSG00000168621,P39905,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_15_30_45_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_15_30_45_min + group_timepointADUControl.pre_exercise,Endur.post_15_30_45_min - Control.post_15_30_45_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_15_30_45_min,OID20976,0.228112838021904,0.0008669619263706,0.455358714117436,158.328543826814,-37.9659969364675,1.98246820009682,0.978677569101056,1.96735143851061,0.0491427086991057,0.486348189620916,6376.0,CX3CL1,ENSG00000006210,P78423,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_15_30_45_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_15_30_45_min + group_timepointADUControl.pre_exercise,Endur.post_15_30_45_min - Control.post_15_30_45_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_15_30_45_min,OID20650,0.209718033850161,-0.0911307972559682,0.510566864956291,160.609765759998,-74.2319885689705,1.37657171072088,0.381278987133435,1.37044440153013,0.170548219758577,0.673836540985437,7422.0,VEGFA,ENSG00000112715,P15692,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_15_30_45_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_15_30_45_min + group_timepointADUControl.pre_exercise,Endur.post_15_30_45_min - Control.post_15_30_45_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_15_30_45_min,OID21276,0.313118492501761,-0.239741439787953,0.865978424791475,159.523321918888,-199.821579064646,1.11850663033468,1.11956377065637,1.1145882334299,0.265026914917374,0.755931471841525,3569.0,IL6,ENSG00000136244,P05231,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_15_30_45_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_15_30_45_min + group_timepointADUControl.pre_exercise,Endur.post_15_30_45_min - Control.post_15_30_45_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_15_30_45_min,OID20770,-0.150218246832525,-0.421171061429548,0.120734567764499,158.103452516588,-84.3619319595185,-1.09487358249292,0.0120515524807941,-1.09113782107619,0.275212242922687,0.765148613760643,10468.0,FST,ENSG00000134363,P19883,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_15_30_45_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_15_30_45_min + group_timepointADUControl.pre_exercise,Endur.post_15_30_45_min - Control.post_15_30_45_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_15_30_45_min,OID20101,0.214352771871284,-0.386764492265487,0.815470036008055,159.919935280084,-214.046655276383,0.704261293583961,1.25300852006986,0.702608864165988,0.48229953686953,0.894767619118963,3569.0,IL6,ENSG00000136244,P05231,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.post_15_30_45_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.post_15_30_45_min + group_timepointADUControl.pre_exercise,Endur.post_15_30_45_min - Control.post_15_30_45_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,post_15_30_45_min,OID20106,0.0827075878039177,-0.164395996363101,0.329811171970936,164.725960486894,-25.7129155306352,0.660944294602138,-0.216419595630721,0.659483807169329,0.509585140951836,0.899451636601312,1634.0,DCN,ENSG00000011465,P07585,,,,,,
